nodal matrix
begin values
154, 80, 81, 101
155, 81, 101, 102
156, 81, 82, 102
157, 82, 102, 103
158, 82, 83, 103
159, 83, 103, 104
160, 84, 85, 105
161, 85, 105, 106
162, 85, 86, 106
163, 86, 106, 107
164, 86, 87, 107
165, 87, 107, 108
166, 87, 88, 108
167, 88, 108, 109
168, 88, 89, 109
169, 89, 109, 110
170, 89, 90, 110
171, 90, 110, 111
172, 90, 91, 111
173, 91, 111, 112
174, 91, 92, 112
175, 92, 112, 113
176, 92, 93, 113
177, 93, 113, 114
178, 93, 94, 114
179, 94, 114, 115
180, 94, 95, 115
181, 95, 115, 116
182, 95, 96, 116
183, 96, 116, 117
184, 96, 97, 117
185, 97, 117, 118
186, 97, 98, 118
187, 98, 118, 119
188, 98, 99, 119
189, 99, 119, 120
190, 99, 100, 120
191, 100, 120, 121
192, 100, 101, 121
193, 101, 121, 122
194, 101, 102, 122
195, 102, 122, 123
196, 102, 103, 123
197, 103, 123, 124
198, 103, 104, 124
199, 104, 124, 125
end values
